source_type,platform,video_id,conversation_title,thread_path,source_file,item_timestamp,item_date,actor_username,actor_display_name,full_text,ai_input_text,lookup_key,comment,comment_full,content,is_message_request,thread_participants,raw_record_json,post_id,timestamp,username,extra_lines_count
comment,instagram,DYgEBAIyQow,,,comments\instagram-comments-DYgEBAIyQow.csv,2026-05-20,2026-05-20,jarednielson_,jarednielson_,Love this app! A widgets would be cool so you can remember your streak,Love this app! A widgets would be cool so you can remember your streak,comment||DYgEBAIyQow||||jarednielson_||jarednielson_||2026-05-20||Love this app! A widgets would be cool so you can remember your streak,Love this app! A widgets would be cool so you can remember your streak,Love this app! A widgets would be cool so you can remember your streak | 3w1 likeReply,,,,"{""comment"": ""Love this app! A widgets would be cool so you can remember your streak"", ""comment_full"": ""Love this app! A widgets would be cool so you can remember your streak | 3w1 likeReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYgEBAIyQow"", ""timestamp"": ""2026-05-20"", ""username"": ""jarednielson_""}",DYgEBAIyQow,2026-05-20,jarednielson_,1
comment,instagram,DYgEBAIyQow,,,comments\instagram-comments-DYgEBAIyQow.csv,2026-05-20,2026-05-20,kathryngornichec,kathryngornichec,Love love love! Keep up the great work and keep building out those chapters! Maybe you could add questions or quiz on overall doctrine from each book. Also it would be fun to have a place to put personal notes or inspiration as you build and learn across the BOM,Love love love! Keep up the great work and keep building out those chapters! Maybe you could add questions or quiz on overall doctrine from each book. Also it would be fun to have a place to put personal notes or inspiration as you build and learn across the BOM,comment||DYgEBAIyQow||||kathryngornichec||kathryngornichec||2026-05-20||Love love love! Keep up the great work and keep building out those chapters! Maybe you could add questions or quiz on overall doctrine from each book. Also it would be fun to have a place to put personal notes or inspiration as you build and learn across the BOM,Love love love! Keep up the great work and keep building out those chapters! Maybe you could add questions or quiz on overall doctrine from each book. Also it would be fun to have a place to put personal notes or inspiration as you build and learn across the BOM,Love love love! Keep up the great work and keep building out those chapters! Maybe you could add questions or quiz on overall doctrine from each book. Also it would be fun to have a place to put personal notes or inspiration as you build and learn across the BOM | 3w2 likesReply,,,,"{""comment"": ""Love love love! Keep up the great work and keep building out those chapters! Maybe you could add questions or quiz on overall doctrine from each book. Also it would be fun to have a place to put personal notes or inspiration as you build and learn across the BOM"", ""comment_full"": ""Love love love! Keep up the great work and keep building out those chapters! Maybe you could add questions or quiz on overall doctrine from each book. Also it would be fun to have a place to put personal notes or inspiration as you build and learn across the BOM | 3w2 likesReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYgEBAIyQow"", ""timestamp"": ""2026-05-20"", ""username"": ""kathryngornichec""}",DYgEBAIyQow,2026-05-20,kathryngornichec,1
comment,instagram,DYgEBAIyQow,,,comments\instagram-comments-DYgEBAIyQow.csv,2026-05-20,2026-05-20,madihillrasmussen,madihillrasmussen,BRILLIANT.,BRILLIANT.,comment||DYgEBAIyQow||||madihillrasmussen||madihillrasmussen||2026-05-20||BRILLIANT.,BRILLIANT.,BRILLIANT. | 3wReply,,,,"{""comment"": ""BRILLIANT."", ""comment_full"": ""BRILLIANT. | 3wReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYgEBAIyQow"", ""timestamp"": ""2026-05-20"", ""username"": ""madihillrasmussen""}",DYgEBAIyQow,2026-05-20,madihillrasmussen,1
comment,instagram,DYgEBAIyQow,,,comments\instagram-comments-DYgEBAIyQow.csv,2026-05-20,2026-05-20,north.bk,north.bk,"This sounds so hype!!!! I'm also on Android, so looking forward to when that comes out 😉 keep it up man!","This sounds so hype!!!! I'm also on Android, so looking forward to when that comes out 😉 keep it up man!","comment||DYgEBAIyQow||||north.bk||north.bk||2026-05-20||This sounds so hype!!!! I'm also on Android, so looking forward to when that comes out 😉 keep it up man!","This sounds so hype!!!! I'm also on Android, so looking forward to when that comes out 😉 keep it up man!","This sounds so hype!!!! I'm also on Android, so looking forward to when that comes out 😉 keep it up man! | 3w1 likeReply",,,,"{""comment"": ""This sounds so hype!!!! I'm also on Android, so looking forward to when that comes out 😉 keep it up man!"", ""comment_full"": ""This sounds so hype!!!! I'm also on Android, so looking forward to when that comes out 😉 keep it up man! | 3w1 likeReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYgEBAIyQow"", ""timestamp"": ""2026-05-20"", ""username"": ""north.bk""}",DYgEBAIyQow,2026-05-20,north.bk,1
comment,instagram,DYgEBAIyQow,,,comments\instagram-comments-DYgEBAIyQow.csv,2026-05-20,2026-05-20,philipcalero,philipcalero,Do it for android phones,Do it for android phones,comment||DYgEBAIyQow||||philipcalero||philipcalero||2026-05-20||Do it for android phones,Do it for android phones,Do it for android phones | 3wReply,,,,"{""comment"": ""Do it for android phones"", ""comment_full"": ""Do it for android phones | 3wReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYgEBAIyQow"", ""timestamp"": ""2026-05-20"", ""username"": ""philipcalero""}",DYgEBAIyQow,2026-05-20,philipcalero,1
comment,instagram,DYgEBAIyQow,,,comments\instagram-comments-DYgEBAIyQow.csv,2026-05-21,2026-05-21,brin_bale,brin_bale,this is so genius fr,this is so genius fr,comment||DYgEBAIyQow||||brin_bale||brin_bale||2026-05-21||this is so genius fr,this is so genius fr,this is so genius fr | 3wReply,,,,"{""comment"": ""this is so genius fr"", ""comment_full"": ""this is so genius fr | 3wReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYgEBAIyQow"", ""timestamp"": ""2026-05-21"", ""username"": ""brin_bale""}",DYgEBAIyQow,2026-05-21,brin_bale,1
comment,instagram,DYgEBAIyQow,,,comments\instagram-comments-DYgEBAIyQow.csv,2026-05-21,2026-05-21,carriganlb_78,carriganlb_78,Do you have Persian? No one really does and I want the spirit in my studies,Do you have Persian? No one really does and I want the spirit in my studies,comment||DYgEBAIyQow||||carriganlb_78||carriganlb_78||2026-05-21||Do you have Persian? No one really does and I want the spirit in my studies,Do you have Persian? No one really does and I want the spirit in my studies,Do you have Persian? No one really does and I want the spirit in my studies | 3wReply,,,,"{""comment"": ""Do you have Persian? No one really does and I want the spirit in my studies"", ""comment_full"": ""Do you have Persian? No one really does and I want the spirit in my studies | 3wReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYgEBAIyQow"", ""timestamp"": ""2026-05-21"", ""username"": ""carriganlb_78""}",DYgEBAIyQow,2026-05-21,carriganlb_78,1
comment,instagram,DYgEBAIyQow,,,comments\instagram-comments-DYgEBAIyQow.csv,2026-05-21,2026-05-21,houston.dad19,houston.dad19,This is awesome!! Got through my first day and this is dope! Don’t stop getting more chapters and fun out there.,This is awesome!! Got through my first day and this is dope! Don’t stop getting more chapters and fun out there.,comment||DYgEBAIyQow||||houston.dad19||houston.dad19||2026-05-21||This is awesome!! Got through my first day and this is dope! Don’t stop getting more chapters and fun out there.,This is awesome!! Got through my first day and this is dope! Don’t stop getting more chapters and fun out there.,This is awesome!! Got through my first day and this is dope! Don’t stop getting more chapters and fun out there. | 3w1 likeReply,,,,"{""comment"": ""This is awesome!! Got through my first day and this is dope! Don’t stop getting more chapters and fun out there."", ""comment_full"": ""This is awesome!! Got through my first day and this is dope! Don’t stop getting more chapters and fun out there. | 3w1 likeReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYgEBAIyQow"", ""timestamp"": ""2026-05-21"", ""username"": ""houston.dad19""}",DYgEBAIyQow,2026-05-21,houston.dad19,1
comment,instagram,DYgEBAIyQow,,,comments\instagram-comments-DYgEBAIyQow.csv,2026-05-21,2026-05-21,kayden_bird,kayden_bird,An amazing nap I love it. You should make an audio as well. That will be so much better. I have a hard time reading that would be amazing,An amazing nap I love it. You should make an audio as well. That will be so much better. I have a hard time reading that would be amazing,comment||DYgEBAIyQow||||kayden_bird||kayden_bird||2026-05-21||An amazing nap I love it. You should make an audio as well. That will be so much better. I have a hard time reading that would be amazing,An amazing nap I love it. You should make an audio as well. That will be so much better. I have a hard time reading that would be amazing,An amazing nap I love it. You should make an audio as well. That will be so much better. I have a hard time reading that would be amazing | 3w1 likeReply,,,,"{""comment"": ""An amazing nap I love it. You should make an audio as well. That will be so much better. I have a hard time reading that would be amazing"", ""comment_full"": ""An amazing nap I love it. You should make an audio as well. That will be so much better. I have a hard time reading that would be amazing | 3w1 likeReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYgEBAIyQow"", ""timestamp"": ""2026-05-21"", ""username"": ""kayden_bird""}",DYgEBAIyQow,2026-05-21,kayden_bird,1
comment,instagram,DYgEBAIyQow,,,comments\instagram-comments-DYgEBAIyQow.csv,2026-05-21,2026-05-21,spjutaustin,spjutaustin,"I got a suggestion for your app. You should make it so it can turn into a widget so it is always on my home screen. Just a suggestion, and I love the app by the way great idea ￼￼","I got a suggestion for your app. You should make it so it can turn into a widget so it is always on my home screen. Just a suggestion, and I love the app by the way great idea ￼￼","comment||DYgEBAIyQow||||spjutaustin||spjutaustin||2026-05-21||I got a suggestion for your app. You should make it so it can turn into a widget so it is always on my home screen. Just a suggestion, and I love the app by the way great idea ￼￼","I got a suggestion for your app. You should make it so it can turn into a widget so it is always on my home screen. Just a suggestion, and I love the app by the way great idea ￼￼","I got a suggestion for your app. You should make it so it can turn into a widget so it is always on my home screen. Just a suggestion, and I love the app by the way great idea ￼￼ | 3w21 likesReply",,,,"{""comment"": ""I got a suggestion for your app. You should make it so it can turn into a widget so it is always on my home screen. Just a suggestion, and I love the app by the way great idea ￼￼"", ""comment_full"": ""I got a suggestion for your app. You should make it so it can turn into a widget so it is always on my home screen. Just a suggestion, and I love the app by the way great idea ￼￼ | 3w21 likesReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYgEBAIyQow"", ""timestamp"": ""2026-05-21"", ""username"": ""spjutaustin""}",DYgEBAIyQow,2026-05-21,spjutaustin,1
comment,instagram,DYgEBAIyQow,,,comments\instagram-comments-DYgEBAIyQow.csv,2026-05-21,2026-05-21,sydneyw6708,sydneyw6708,"On Duolingo there’s different things you can learn (different languages, math, music, chess) so I think being able to have the choice to read all the different books not just the BOM. Would be a great addition to the app!","On Duolingo there’s different things you can learn (different languages, math, music, chess) so I think being able to have the choice to read all the different books not just the BOM. Would be a great addition to the app!","comment||DYgEBAIyQow||||sydneyw6708||sydneyw6708||2026-05-21||On Duolingo there’s different things you can learn (different languages, math, music, chess) so I think being able to have the choice to read all the different books not just the BOM. Would be a great addition to the app!","On Duolingo there’s different things you can learn (different languages, math, music, chess) so I think being able to have the choice to read all the different books not just the BOM. Would be a great addition to the app!","On Duolingo there’s different things you can learn (different languages, math, music, chess) so I think being able to have the choice to read all the different books not just the BOM. Would be a great addition to the app! | 3w1 likeReply",,,,"{""comment"": ""On Duolingo there’s different things you can learn (different languages, math, music, chess) so I think being able to have the choice to read all the different books not just the BOM. Would be a great addition to the app!"", ""comment_full"": ""On Duolingo there’s different things you can learn (different languages, math, music, chess) so I think being able to have the choice to read all the different books not just the BOM. Would be a great addition to the app! | 3w1 likeReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYgEBAIyQow"", ""timestamp"": ""2026-05-21"", ""username"": ""sydneyw6708""}",DYgEBAIyQow,2026-05-21,sydneyw6708,1
comment,instagram,DYgEBAIyQow,,,comments\instagram-comments-DYgEBAIyQow.csv,2026-05-21,2026-05-21,tess_198o,tess_198o,Android avalibility?,Android avalibility?,comment||DYgEBAIyQow||||tess_198o||tess_198o||2026-05-21||Android avalibility?,Android avalibility?,Android avalibility? | 3wReply,,,,"{""comment"": ""Android avalibility?"", ""comment_full"": ""Android avalibility? | 3wReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYgEBAIyQow"", ""timestamp"": ""2026-05-21"", ""username"": ""tess_198o""}",DYgEBAIyQow,2026-05-21,tess_198o,1
comment,instagram,DYgEBAIyQow,,,comments\instagram-comments-DYgEBAIyQow.csv,2026-05-22,2026-05-22,ajcasutt,ajcasutt,Bro I sent it to everyone,Bro I sent it to everyone,comment||DYgEBAIyQow||||ajcasutt||ajcasutt||2026-05-22||Bro I sent it to everyone,Bro I sent it to everyone,Bro I sent it to everyone | 3wReply,,,,"{""comment"": ""Bro I sent it to everyone"", ""comment_full"": ""Bro I sent it to everyone | 3wReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYgEBAIyQow"", ""timestamp"": ""2026-05-22"", ""username"": ""ajcasutt""}",DYgEBAIyQow,2026-05-22,ajcasutt,1
comment,instagram,DYgEBAIyQow,,,comments\instagram-comments-DYgEBAIyQow.csv,2026-05-22,2026-05-22,cmikos,cmikos,Android please. I'll test,Android please. I'll test,comment||DYgEBAIyQow||||cmikos||cmikos||2026-05-22||Android please. I'll test,Android please. I'll test,Android please. I'll test | 3wReply,,,,"{""comment"": ""Android please. I'll test"", ""comment_full"": ""Android please. I'll test | 3wReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYgEBAIyQow"", ""timestamp"": ""2026-05-22"", ""username"": ""cmikos""}",DYgEBAIyQow,2026-05-22,cmikos,1
comment,instagram,DYgEBAIyQow,,,comments\instagram-comments-DYgEBAIyQow.csv,2026-05-22,2026-05-22,cyberwarior32,cyberwarior32,can you let me beta test on playstore it says I can't message you,can you let me beta test on playstore it says I can't message you,comment||DYgEBAIyQow||||cyberwarior32||cyberwarior32||2026-05-22||can you let me beta test on playstore it says I can't message you,can you let me beta test on playstore it says I can't message you,can you let me beta test on playstore it says I can't message you | 3wReply,,,,"{""comment"": ""can you let me beta test on playstore it says I can't message you"", ""comment_full"": ""can you let me beta test on playstore it says I can't message you | 3wReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYgEBAIyQow"", ""timestamp"": ""2026-05-22"", ""username"": ""cyberwarior32""}",DYgEBAIyQow,2026-05-22,cyberwarior32,1
comment,instagram,DYgEBAIyQow,,,comments\instagram-comments-DYgEBAIyQow.csv,2026-05-22,2026-05-22,thetinylightpost,thetinylightpost,Waiting until it’s available in Germany 😍 even if it’s in English!,Waiting until it’s available in Germany 😍 even if it’s in English!,comment||DYgEBAIyQow||||thetinylightpost||thetinylightpost||2026-05-22||Waiting until it’s available in Germany 😍 even if it’s in English!,Waiting until it’s available in Germany 😍 even if it’s in English!,Waiting until it’s available in Germany 😍 even if it’s in English! | 3wReply,,,,"{""comment"": ""Waiting until it’s available in Germany 😍 even if it’s in English!"", ""comment_full"": ""Waiting until it’s available in Germany 😍 even if it’s in English! | 3wReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYgEBAIyQow"", ""timestamp"": ""2026-05-22"", ""username"": ""thetinylightpost""}",DYgEBAIyQow,2026-05-22,thetinylightpost,1
comment,instagram,DYgEBAIyQow,,,comments\instagram-comments-DYgEBAIyQow.csv,2026-05-23,2026-05-23,brinley_provost,brinley_provost,Just waiting for more chapters! It works great!,Just waiting for more chapters! It works great!,comment||DYgEBAIyQow||||brinley_provost||brinley_provost||2026-05-23||Just waiting for more chapters! It works great!,Just waiting for more chapters! It works great!,Just waiting for more chapters! It works great! | 3wReply,,,,"{""comment"": ""Just waiting for more chapters! It works great!"", ""comment_full"": ""Just waiting for more chapters! It works great! | 3wReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYgEBAIyQow"", ""timestamp"": ""2026-05-23"", ""username"": ""brinley_provost""}",DYgEBAIyQow,2026-05-23,brinley_provost,1
comment,instagram,DYgEBAIyQow,,,comments\instagram-comments-DYgEBAIyQow.csv,2026-05-23,2026-05-23,imj.enna_,imj.enna_,This is actually so cool! Instant download and follow,This is actually so cool! Instant download and follow,comment||DYgEBAIyQow||||imj.enna_||imj.enna_||2026-05-23||This is actually so cool! Instant download and follow,This is actually so cool! Instant download and follow,This is actually so cool! Instant download and follow | 3wReply,,,,"{""comment"": ""This is actually so cool! Instant download and follow"", ""comment_full"": ""This is actually so cool! Instant download and follow | 3wReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYgEBAIyQow"", ""timestamp"": ""2026-05-23"", ""username"": ""imj.enna_""}",DYgEBAIyQow,2026-05-23,imj.enna_,1
comment,instagram,DYgEBAIyQow,,,comments\instagram-comments-DYgEBAIyQow.csv,2026-05-24,2026-05-24,lola_clairesmith,lola_clairesmith,"I know a lot of people have suggestions, but when you can, can you make it where you can highlight the verses? It helps me, and im sure it helps others relate and find things in the scriptures that can connect us to God more because we are searching for them","I know a lot of people have suggestions, but when you can, can you make it where you can highlight the verses? It helps me, and im sure it helps others relate and find things in the scriptures that can connect us to God more because we are searching for them","comment||DYgEBAIyQow||||lola_clairesmith||lola_clairesmith||2026-05-24||I know a lot of people have suggestions, but when you can, can you make it where you can highlight the verses? It helps me, and im sure it helps others relate and find things in the scriptures that can connect us to God more because we are searching for them","I know a lot of people have suggestions, but when you can, can you make it where you can highlight the verses? It helps me, and im sure it helps others relate and find things in the scriptures that can connect us to God more because we are searching for them","I know a lot of people have suggestions, but when you can, can you make it where you can highlight the verses? It helps me, and im sure it helps others relate and find things in the scriptures that can connect us to God more because we are searching for them | 3w1 likeReply",,,,"{""comment"": ""I know a lot of people have suggestions, but when you can, can you make it where you can highlight the verses? It helps me, and im sure it helps others relate and find things in the scriptures that can connect us to God more because we are searching for them"", ""comment_full"": ""I know a lot of people have suggestions, but when you can, can you make it where you can highlight the verses? It helps me, and im sure it helps others relate and find things in the scriptures that can connect us to God more because we are searching for them | 3w1 likeReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYgEBAIyQow"", ""timestamp"": ""2026-05-24"", ""username"": ""lola_clairesmith""}",DYgEBAIyQow,2026-05-24,lola_clairesmith,1
comment,instagram,DYgEBAIyQow,,,comments\instagram-comments-DYgEBAIyQow.csv,2026-05-24,2026-05-24,rajperson121,rajperson121,"Yesss!!! It’s amazing I go through 2 little lessons a day and it’s amazing, if there was a way to go back to one section out of the lesson without having to go through the whole lesson would be killer!","Yesss!!! It’s amazing I go through 2 little lessons a day and it’s amazing, if there was a way to go back to one section out of the lesson without having to go through the whole lesson would be killer!","comment||DYgEBAIyQow||||rajperson121||rajperson121||2026-05-24||Yesss!!! It’s amazing I go through 2 little lessons a day and it’s amazing, if there was a way to go back to one section out of the lesson without having to go through the whole lesson would be killer!","Yesss!!! It’s amazing I go through 2 little lessons a day and it’s amazing, if there was a way to go back to one section out of the lesson without having to go through the whole lesson would be killer!","Yesss!!! It’s amazing I go through 2 little lessons a day and it’s amazing, if there was a way to go back to one section out of the lesson without having to go through the whole lesson would be killer! | 3wReply",,,,"{""comment"": ""Yesss!!! It’s amazing I go through 2 little lessons a day and it’s amazing, if there was a way to go back to one section out of the lesson without having to go through the whole lesson would be killer!"", ""comment_full"": ""Yesss!!! It’s amazing I go through 2 little lessons a day and it’s amazing, if there was a way to go back to one section out of the lesson without having to go through the whole lesson would be killer! | 3wReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYgEBAIyQow"", ""timestamp"": ""2026-05-24"", ""username"": ""rajperson121""}",DYgEBAIyQow,2026-05-24,rajperson121,1
comment,instagram,DYgEBAIyQow,,,comments\instagram-comments-DYgEBAIyQow.csv,2026-05-28,2026-05-28,aliya.gym,aliya.gym,"Hey I just used the app today! It was great! I think what would also be great in the future would be adding an option for a widget that you can put on your home screen similar to Duolingo, but also eventually adding the bible and doctrine and covenants as well as the pearl of great price. I think that would be wonderful. It is a wonderful app and a fantastic idea! Keep up the great work!!","Hey I just used the app today! It was great! I think what would also be great in the future would be adding an option for a widget that you can put on your home screen similar to Duolingo, but also eventually adding the bible and doctrine and covenants as well as the pearl of great price. I think that would be wonderful. It is a wonderful app and a fantastic idea! Keep up the great work!!","comment||DYgEBAIyQow||||aliya.gym||aliya.gym||2026-05-28||Hey I just used the app today! It was great! I think what would also be great in the future would be adding an option for a widget that you can put on your home screen similar to Duolingo, but also eventually adding the bible and doctrine and covenants as well as the pearl of great price. I think that would be wonderful. It is a wonderful app and a fantastic idea! Keep up the great work!!","Hey I just used the app today! It was great! I think what would also be great in the future would be adding an option for a widget that you can put on your home screen similar to Duolingo, but also eventually adding the bible and doctrine and covenants as well as the pearl of great price. I think that would be wonderful. It is a wonderful app and a fantastic idea! Keep up the great work!!","Hey I just used the app today! It was great! I think what would also be great in the future would be adding an option for a widget that you can put on your home screen similar to Duolingo, but also eventually adding the bible and doctrine and covenants as well as the pearl of great price. I think that would be wonderful. It is a wonderful app and a fantastic idea! Keep up the great work!! | 2wReply",,,,"{""comment"": ""Hey I just used the app today! It was great! I think what would also be great in the future would be adding an option for a widget that you can put on your home screen similar to Duolingo, but also eventually adding the bible and doctrine and covenants as well as the pearl of great price. I think that would be wonderful. It is a wonderful app and a fantastic idea! Keep up the great work!!"", ""comment_full"": ""Hey I just used the app today! It was great! I think what would also be great in the future would be adding an option for a widget that you can put on your home screen similar to Duolingo, but also eventually adding the bible and doctrine and covenants as well as the pearl of great price. I think that would be wonderful. It is a wonderful app and a fantastic idea! Keep up the great work!! | 2wReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYgEBAIyQow"", ""timestamp"": ""2026-05-28"", ""username"": ""aliya.gym""}",DYgEBAIyQow,2026-05-28,aliya.gym,1
comment,instagram,DYgEBAIyQow,,,comments\instagram-comments-DYgEBAIyQow.csv,2026-05-29,2026-05-29,thelifeof_camilaaa,thelifeof_camilaaa,Is it in the Spanish language as well ??,Is it in the Spanish language as well ??,comment||DYgEBAIyQow||||thelifeof_camilaaa||thelifeof_camilaaa||2026-05-29||Is it in the Spanish language as well ??,Is it in the Spanish language as well ??,Is it in the Spanish language as well ?? | 2wReply,,,,"{""comment"": ""Is it in the Spanish language as well ??"", ""comment_full"": ""Is it in the Spanish language as well ?? | 2wReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYgEBAIyQow"", ""timestamp"": ""2026-05-29"", ""username"": ""thelifeof_camilaaa""}",DYgEBAIyQow,2026-05-29,thelifeof_camilaaa,1
comment,instagram,DYgEBAIyQow,,,comments\instagram-comments-DYgEBAIyQow.csv,2026-06-02,2026-06-02,dallindela,dallindela,I did bro,I did bro,comment||DYgEBAIyQow||||dallindela||dallindela||2026-06-02||I did bro,I did bro,I did bro | 1wReply,,,,"{""comment"": ""I did bro"", ""comment_full"": ""I did bro | 1wReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYgEBAIyQow"", ""timestamp"": ""2026-06-02"", ""username"": ""dallindela""}",DYgEBAIyQow,2026-06-02,dallindela,1
comment,instagram,DYgEBAIyQow,,,comments\instagram-comments-DYgEBAIyQow.csv,2026-06-04,2026-06-04,carlos_moren,carlos_moren,Brochacho if it could read it for me would be legit! Like duo,Brochacho if it could read it for me would be legit! Like duo,comment||DYgEBAIyQow||||carlos_moren||carlos_moren||2026-06-04||Brochacho if it could read it for me would be legit! Like duo,Brochacho if it could read it for me would be legit! Like duo,Brochacho if it could read it for me would be legit! Like duo | 1wReply,,,,"{""comment"": ""Brochacho if it could read it for me would be legit! Like duo"", ""comment_full"": ""Brochacho if it could read it for me would be legit! Like duo | 1wReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYgEBAIyQow"", ""timestamp"": ""2026-06-04"", ""username"": ""carlos_moren""}",DYgEBAIyQow,2026-06-04,carlos_moren,1
comment,instagram,DYlqlory1sY,,,comments\instagram-comments-DYlqlory1sY.csv,2026-05-21,2026-05-21,brennen_174,brennen_174,I will test this,I will test this,comment||DYlqlory1sY||||brennen_174||brennen_174||2026-05-21||I will test this,I will test this,I will test this | 3wReply,,,,"{""comment"": ""I will test this"", ""comment_full"": ""I will test this | 3wReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYlqlory1sY"", ""timestamp"": ""2026-05-21"", ""username"": ""brennen_174""}",DYlqlory1sY,2026-05-21,brennen_174,1
comment,instagram,DYlqlory1sY,,,comments\instagram-comments-DYlqlory1sY.csv,2026-05-21,2026-05-21,crybates111,crybates111,"I'd love to dm to get on list for early Android access, but it won't let me dm☹️","I'd love to dm to get on list for early Android access, but it won't let me dm☹️","comment||DYlqlory1sY||||crybates111||crybates111||2026-05-21||I'd love to dm to get on list for early Android access, but it won't let me dm☹️","I'd love to dm to get on list for early Android access, but it won't let me dm☹️","I'd love to dm to get on list for early Android access, but it won't let me dm☹️ | 3w1 likeReply",,,,"{""comment"": ""I'd love to dm to get on list for early Android access, but it won't let me dm☹️"", ""comment_full"": ""I'd love to dm to get on list for early Android access, but it won't let me dm☹️ | 3w1 likeReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYlqlory1sY"", ""timestamp"": ""2026-05-21"", ""username"": ""crybates111""}",DYlqlory1sY,2026-05-21,crybates111,1
comment,instagram,DYlqlory1sY,,,comments\instagram-comments-DYlqlory1sY.csv,2026-05-21,2026-05-21,cyberwarior32,cyberwarior32,i love this idea book of mormon duolingo I'd love to be a early tester have been wanting for something like this! so excited,i love this idea book of mormon duolingo I'd love to be a early tester have been wanting for something like this! so excited,comment||DYlqlory1sY||||cyberwarior32||cyberwarior32||2026-05-21||i love this idea book of mormon duolingo I'd love to be a early tester have been wanting for something like this! so excited,i love this idea book of mormon duolingo I'd love to be a early tester have been wanting for something like this! so excited,i love this idea book of mormon duolingo I'd love to be a early tester have been wanting for something like this! so excited | 3w11 likesReply,,,,"{""comment"": ""i love this idea book of mormon duolingo I'd love to be a early tester have been wanting for something like this! so excited"", ""comment_full"": ""i love this idea book of mormon duolingo I'd love to be a early tester have been wanting for something like this! so excited | 3w11 likesReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYlqlory1sY"", ""timestamp"": ""2026-05-21"", ""username"": ""cyberwarior32""}",DYlqlory1sY,2026-05-21,cyberwarior32,1
comment,instagram,DYlqlory1sY,,,comments\instagram-comments-DYlqlory1sY.csv,2026-05-21,2026-05-21,deulos.theology,deulos.theology,Please flee your false prophet and the false Jesus that can’t save you,Please flee your false prophet and the false Jesus that can’t save you,comment||DYlqlory1sY||||deulos.theology||deulos.theology||2026-05-21||Please flee your false prophet and the false Jesus that can’t save you,Please flee your false prophet and the false Jesus that can’t save you,Please flee your false prophet and the false Jesus that can’t save you | 3wReply,,,,"{""comment"": ""Please flee your false prophet and the false Jesus that can’t save you"", ""comment_full"": ""Please flee your false prophet and the false Jesus that can’t save you | 3wReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYlqlory1sY"", ""timestamp"": ""2026-05-21"", ""username"": ""deulos.theology""}",DYlqlory1sY,2026-05-21,deulos.theology,1
comment,instagram,DYlqlory1sY,,,comments\instagram-comments-DYlqlory1sY.csv,2026-05-21,2026-05-21,easton_cattaneo,easton_cattaneo,Love it! You should add a widget so we can see our streak straight from our home screens,Love it! You should add a widget so we can see our streak straight from our home screens,comment||DYlqlory1sY||||easton_cattaneo||easton_cattaneo||2026-05-21||Love it! You should add a widget so we can see our streak straight from our home screens,Love it! You should add a widget so we can see our streak straight from our home screens,Love it! You should add a widget so we can see our streak straight from our home screens | 3w24 likesReply,,,,"{""comment"": ""Love it! You should add a widget so we can see our streak straight from our home screens"", ""comment_full"": ""Love it! You should add a widget so we can see our streak straight from our home screens | 3w24 likesReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYlqlory1sY"", ""timestamp"": ""2026-05-21"", ""username"": ""easton_cattaneo""}",DYlqlory1sY,2026-05-21,easton_cattaneo,1
comment,instagram,DYlqlory1sY,,,comments\instagram-comments-DYlqlory1sY.csv,2026-05-21,2026-05-21,eiramirakcreations,eiramirakcreations,I need you to send me a message!!!!,I need you to send me a message!!!!,comment||DYlqlory1sY||||eiramirakcreations||eiramirakcreations||2026-05-21||I need you to send me a message!!!!,I need you to send me a message!!!!,I need you to send me a message!!!! | 3wReply,,,,"{""comment"": ""I need you to send me a message!!!!"", ""comment_full"": ""I need you to send me a message!!!! | 3wReply"", ""extra_lines_count"": ""1"", ""post_id"": ""DYlqlory1sY"", ""timestamp"": ""2026-05-21"", ""username"": ""eiramirakcreations""}",DYlqlory1sY,2026-05-21,eiramirakcreations,1
